,address,lng,lat
14206,1670 EAST 3 STREET,-93.2639205,37.2090716
14207,1660 EAST 3RD STREET,-73.9713636,40.6099524
14208,1700 EAST 7TH STREET,-118.1708479,33.77508
14209,1820 EAST 3RD STREET,-111.9081406,33.4280784
14210,1840 EAST 3RD STREET,-76.9660797,41.2483312
14211,1780 EAST 2ND STREET,-73.97163909999999,40.6060839
14212,1830 EAST 3RD STREET,-118.218654,34.045089
14213,1840 EAST 4 STREET,-104.5770469,38.27119
14214,1710 E 8TH STREET,-73.9649927,40.60718110000001
14215,490 EAST 4TH STREET,-73.97602599999999,40.6399798
14216,690 EAST 2ND STREET,-119.8033364,39.5270808
14217,590 OCEAN PARKWAY,-73.9722443,40.63397459999999
14218,180 LAWRENCE AVENUE,-74.45515019999999,40.6061029
14219,920 CONEY ISLAND AVENUE,-73.9678591,40.63481910000001
14220,690 MC DONALD AVENUE,-73.9787372,40.6373361
14221,1680 MC DONALD AVENUE,-73.9738874,40.6119805
14222,1000 AVENUE R,-100.9110884,29.3699623
14223,1850 EAST 8TH STREET,-73.9643498,40.6038205
14224,800 AVENUE S,-73.9639045,40.6027509
14225,940 FIRST COURT,0.0,0.0
14226,1850 EAST 9TH STREET,-73.9634544,40.6039641
14227,910 1ST COURT,-73.962919,40.604323
14228,2110 EAST 3RD STREET,-73.9691481,40.5986785
14229,2030 EAST 3RD STREET,-118.1669859,33.7684653
14230,1980 EAST 3RD STREET,-118.2326566,34.0459816
14231,2110 EAST 5TH STREET,-80.8188495,35.2096523
14232,2140 EAST 4TH STREET,-117.0858898,32.6853378
14233,2090 EAST 4TH STREET,-73.9683216,40.5992189
14234,460 AVENUE S,-73.9681724,40.6020127
14235,2020 EAST 5TH STREET,-117.607485,34.08078
14236,500 AVENUE T,-81.7315818,28.043483
14237,1990 EAST 5TH STREET,-73.9678946,40.6017997
14238,2180 EAST 3RD STREET,-73.9688354,40.59683769999999
14239,280 AVENUE W,-73.97291899999999,40.5921809
14240,710 GRAVESEND NECK ROAD,-73.9629546,40.5940608
14241,2360 EAST 1ST STREET,-73.9696532,40.59130080000001
14242,2350 EAST 2ND STREET,-73.9688382,40.591872
14243,2340 OCEAN PARKWAY,-73.9647509,40.5923796
14244,60 PARKWAY CT,-74.07414179999999,40.97944440000001
14245,2520 EAST 1ST STREET,-95.9550702,36.1584148
14246,2630 HUBBARD STREET,-73.9630985,40.5862581
14247,2490 EAST 7 STREET,-73.9626823,40.5894592
14248,370 AVENUE T,-73.9714554,40.5992478
14249,310 AVENUE U,-73.9725115,40.5968825
14250,2380 CONEY ISLAND AVENUE,-73.96158319999999,40.59896820000001
14251,2520 CONEY ISLAND AVENUE,-73.96130769999999,40.5952917
14252,2410 MCDONALD AVENUE,-73.9740382,40.5932197
14253,2310 CONEY ISLAND AVENUE,-73.9616692,40.6007356
14254,1540 EAST 51ST STREET,-73.92643509999999,40.6228717
14255,5200 AVENUE M,-73.92518849999999,40.621477
14256,1500 EAST 52ND STREET,-73.9255685,40.6228109
14257,5210 AVENUE L,-73.92497139999999,40.623538
14258,1450 EAST 53RD STREET,-73.92462700000002,40.6231409
14259,1400 EAST 54 STREET,-93.25476780000001,44.905515
14260,1420 EAST 54TH STREET,-87.5908398,41.79822840000001
14261,1380 EAST 55TH STREET,-73.922748,40.62295
14262,1250 EAST 57TH STREET,-73.9207812,40.6230229
14263,1670 EAST 49TH STREET,-73.9282322,40.6199995
14264,1630 E. 49TH STREET,-80.2595071,25.8674045
14265,4900 AVENUE M,-73.92814080000001,40.6212928
14266,1630 EAST 51ST,-73.9262906,40.620617
14267,1620 EAST 52 STREET,-73.92535029999999,40.6199662
14268,1560 EAST 53RD STREET,-95.96890409999999,36.0863724
14269,1530 EAST 54TH STREET,-73.923341,40.6203086
14270,1490 EAST 55TH STREET,-73.9223765,40.6203259
14271,1500 EAST 55TH STREET,-73.9223765,40.6200939
14272,1520 EAST 55TH STREET,-73.9223536,40.6196458
14273,1400 EAST 56TH STREET,-87.59123090000001,41.793555
14274,1400 EAST 56 STREET,-87.59123090000001,41.793555
14275,1430 EAST 56TH STREET,-73.921481,40.6207011
14276,1460 EAST 56TH STREET,-87.58929859999999,41.7938185
14277,1340 EAST 57TH STREET,-118.1754367,33.8590507
14278,1340 E. 57TH STREET,-118.1754367,33.8590507
14279,1370 EAST 58TH STREET,-95.9737449,36.078589
14280,1360 E. 58TH STREET,-87.5925133,41.7899007
14281,1730 EAST 46TH STREET,-73.9309189,40.6181193
14282,1740 EAST 46TH STREET,-73.9308834,40.617864
14283,2220 SCHENECTADY AVENUE,-73.929987,40.617643
14284,1770 EAST 51ST STREET,-73.9259166,40.6172023
14285,1660 EAST 53RD STREET,-73.9241218,40.6179445
14286,1670 EAST 53RD STREET,-73.9240988,40.6177285
14287,5510 MILL LANE,0.0,0.0
14288,1510 EAST 56TH STREET,-118.17415,33.8574871
14289,1470 EAST 57TH STREET,-87.58940059999999,41.7916726
14290,1450 EAST 59TH STREET,-73.9183631,40.6183158
14291,1470 EAST 59TH STREET,-73.91831189999999,40.6178325
14292,2440 RALPH AVENUE,-73.91750499999999,40.618524
14293,2460 RALPH AVENUE,-73.91745499999999,40.618069
14294,1300 EAST 64TH STREET,-104.9721121,39.8123301
14295,5600 FILLMORE AVENUE,-77.12571009999999,38.8364592
14296,2530 RALPH AVENUE,-73.91725559999999,40.61638629999999
14297,1460 EAST 63RD STREET,-87.589596,41.781082
14298,1470 EAST 63 STREET,-73.91575139999999,40.6180575
14299,1440 E. 64TH STREET,-73.9153259,40.618668
14300,2030 MILL AVENUE,-79.6799032,36.5220271
14301,2040 EAST 64TH STREET,-73.91354679999999,40.6171245
14302,1550 EAST 66 STREET,-73.9119392,40.617901
14303,1550 EAST 66TH ST,-73.9119392,40.617901
14304,2070 EAST 67TH STREET,-73.910877,40.617998
14305,1830 EAST 49TH STREET,-73.92782799999999,40.615954
14306,2310 UTICA AVENUE,-73.9264968,40.6153199
14307,1810 EAST 52ND STREET,-118.2406473,33.9952386
14308,1710 EAST 53RD STREET,-73.92396099999999,40.6165872
14309,5310 FILLMORE AVENUE,-73.92310859999999,40.6145355
14310,5300 FILLMORE AVENUE,-77.1206286,38.838407
14311,1730 EAST 53RD STREET,-73.9239151,40.6161552
14312,1640 EAST 55TH STREET,-87.58519199999999,41.7953723
14313,2040 EAST 52 STREET,-73.9698679,40.7570921
14314,2000 EAST 53 PLACE,-73.9229586,40.6123358
14315,2000 EAST 53RD PLACE,-73.9229586,40.6123358
14316,2020 EAST 54TH STREET,-73.9219959,40.612259
14317,2020 E 55TH STREET,-73.9212513,40.6127782
14318,2020 EAST 55TH STREET,-73.9212513,40.6127782
14319,2070 UTICA AVENUE,-73.927138,40.62132400000001
14320,2340 FLATBUSH AVENUE,-73.9263364,40.6130384
14321,5510 AVENUE N,-73.92158429999999,40.6191205
14322,630 BALTIC STREET,-73.98010599999999,40.6800302
14323,40 ST JOHNS PLACE,-73.9781131,40.67784169999999
14324,270 FIRST STREET,-73.98380639999999,40.6745532
14325,30 EIGHTH AVENUE,-74.004245,40.737825
14326,220 GARFIELD PLACE,-73.976587,40.6718369
14327,230 8TH AVENUE,-73.9990031,40.7442948
14328,60 PROSPECT PARK WEST,-73.973329,40.6688306
14329,450 EIGHTH STREET,-123.1121014,45.2474894
14330,650 WARREN STREET,-73.78674649999999,42.658223
14331,680 DE GRAW STREET,-73.9812927,40.678148
14332,660 DE GRAW STREET,-73.9819152,40.6784939
14333,650 UNION STREET,-73.9820043,40.6768192
14334,80 GARFIELD PLACE,-73.98145339999999,40.6742097
14335,370 5TH STREET,-73.9833128,40.6709566
14336,580 10TH STREET,-73.9809942,40.6655836
14337,630 WARREN STREET,-122.2332376,37.4886453
14338,100 4TH AVENUE,-76.6628794,39.2425209
14339,440 4 STREET,-117.2206878,33.7832843
14340,1400 EIGHTH AVENUE,-97.345135,32.7296584
14341,580 CARROLL ST,-73.9830132,40.67572699999999
14342,340 2ND STREET,-73.6941567,42.7182701
14343,350 3RD STREET,-71.0832289,42.363582
14344,350 4TH AVENUE,-79.7637756,40.5564098
14345,400 3 STREET,-73.98091389999999,40.7423533
14346,480 SECOND STREET,-73.9783475,40.740508
14347,390 3RD STREET,-73.98257819999999,40.672205
14348,910 8 AVENUE,-122.3278229,47.6074711
14349,180 PROSPECT PARK WEST,-73.9792422,40.66214859999999
14350,420 11 STREET,-73.9846215,40.666485
14351,230 12 STREET,-73.98971759999999,40.6681354
14352,290 14TH STREET,-73.98776099999999,40.665394
14353,280 16TH STREET,-73.9862527,40.6630635
14354,550 5TH AVE,-73.97965119999999,40.7558181
14355,200 15TH STREET,-73.990039,40.6657458
14356,490 18TH STREET,-121.8793641,37.3526981
14357,390 11 STREET,-73.9856544,40.6669985
14358,360 12TH ST,-73.9848739,40.6657476
14359,590 6 AVENUE,-73.99523839999999,40.7389814
14360,490 5TH AVENUE,-73.9877664,40.6677427
14361,440 7TH AVENUE,-80.5740997,28.088183
14362,160 ST. MARKS AVENUE,-73.97114549999999,40.6789295
14363,320 STERLING PLACE,-73.96752049999999,40.6754878
14364,320 ST. MARKS AVENUE,-73.96523169999999,40.6775741
14365,90 ST. MARKS AVENUE,-73.9737805,40.6795476
14366,190 ST MARKS AVENUE,-73.9701583,40.6786927
14367,350 PROSPECT PLACE,-73.965057,40.676553
14368,90 KING STREET,-79.9319151,32.7752899
14369,360 VAN BRUNT STREET,-74.0127629,40.6777346
14370,3710 BAYVIEW AVE,-74.00439899999999,40.58078099999999
14371,3750 POLAR STREET,-74.005659,40.579887
14372,3840 MAPLE AVENUE,-87.8743461,42.1262637
14373,3750 MAPLE AVENUE,-99.72565139999999,32.4058444
14374,3910 CYPRESS AVE,-74.00859779999999,40.5781944
14375,3840 CYPRESS AVENUE,-74.007496,40.57830939999999
14376,5100 SURF AVENUE,-74.00997500000001,40.579667
14377,5120 SURF AVENUE,-74.00912269999999,40.5798612
14378,4530 BEACH 46TH STREET,-74.0117605,40.5758999
14379,4530 BEACH 46 STREET,-74.0117605,40.5758999
14380,4210 HIGHLAND AVENUE,-118.4192347,33.9044184
14381,4300 MANHATTAN AVENUE,-82.5178801,27.9025241
14382,3710 MERMAID AVENUE,-74.0038141,40.5747352
14383,2900 WEST 37TH STREET,-97.3701263,37.752198
14384,2110 EAST 12TH STREET,-104.5723783,38.2787612
14385,2170 EAST 19TH STREET,-73.95257160000001,40.5975813
14386,2150 EAST 22ND STREET,-73.9495178,40.5987337
14387,2170 EAST 26TH STREET,-93.24094319999999,44.9558404
14388,2930 AVENUE V,-73.9412227,40.5980261
14389,2140 BATCHELDER STREET,-73.93913800000001,40.599763
14390,2120 BATCHELDER ST,-73.93895859999999,40.6002738
14391,2120 FORD STREET,-105.2121447,39.7485116
14392,2220 EAST 12TH STREET,-73.9600324,40.5957344
14393,2210 EAST 13TH STREET,-97.309888,37.708404
14394,2230 EAST 14TH,-73.9569799,40.5956926
14395,2260 EAST 14TH STREET,-73.95688799999999,40.5950798
14396,2220 EAST 15TH STREET,-73.9562222,40.5961267
14397,1610 AVE W,-73.954193,40.594211
14398,1720 AVENUE W,-73.9528729,40.5943642
14399,2270 EAST 21ST STREET,-97.3090936,37.7232331
14400,2290 EAST 21ST STREET,-73.95012799999999,40.596544
14401,4330 BEDFORD AVENUE,-73.9462574,40.5962001
14402,2220 EAST 28TH STREET,-73.943585,40.597527
14403,2310 EAST 14 STREET,-73.9566585,40.59386689999999
14404,2370 EAST 21ST STREET,-73.9497015,40.5945422
14405,2350 EAST 23RD STREET,-73.9476861,40.5939437
14406,2330 KNAPP ST,-73.9336055,40.5959675
14407,2330 KNAPP STREET,-73.9336055,40.5959675
14408,2350 KNAPP STREET,-73.9334677,40.5954836
14409,1210 SHEEPSHEAD BAY ROAD,-73.9570488,40.5903234
14410,2410 EAST 15TH STREET,-109.523082,31.3499592
14411,2420 EAST 15TH STREET,-73.95528089999999,40.5916395
14412,2460 EAST 18TH STREET,-73.952299,40.591057
14413,2560 EAST 14TH ST,-73.9557171,40.58847009999999
14414,2560 EAST 14TH STREET,-73.9557171,40.58847009999999
14415,2520 EAST 18TH STREET,-121.1523613,45.5888818
14416,2540 EAST 26TH STREET,-73.9441446,40.5902888
14417,2560 EAST 28 STREET,-73.94215009999999,40.5900648
14418,2720 AVE Y,-73.94236099999999,40.5911984
14419,2550 EAST 28TH STREET,-118.2268496,34.0110087
14420,2670 EAST 11TH STREET,0.0,0.0
14421,2630 EAST 19 STREET,-73.9504017,40.587715
14422,2620 EAST 24 STREET,-73.9457523,40.588331
14423,2400 VOORHIES AVENUE,-73.9442139,40.5865535
14424,2610 EAST 27TH ST,-122.6432087,45.64084099999999
14425,2640 EAST 27TH STREET,-73.9428018,40.5882499
14426,2760 HOMECREST AVENUE,-73.9561683,40.58372809999999
14427,2730 EAST 13TH STREET,-114.5864958,32.7046141
14428,10 HITCHINGS AVENUE,-73.9392542,40.58456229999999
14429,2940 VOORHIES,-73.93890379999999,40.5871685
14430,0 LAKE AVENUE,-73.021546,41.531783
14431,2840 HARING STREET,-73.93776,40.5846701
14432,2850 HARING STREET,-73.93757800000002,40.58447870000001
14433,10 DUNNE PLACE,-79.700671,43.715739
14434,2820 BROWN STREET,-90.14428799999999,38.9002192
14435,2430 EAST 11TH STREET,-73.9598843,40.59091009999999
14436,2440 EAST 11TH STREET,-73.9597984,40.5907021
14437,2520 EAST 17TH STREET,-73.95306289999999,40.5896467
14438,2520 EAST 29TH STREET,-82.1115331,41.44452640000001
14439,2600 EAST 12TH STREET,-94.5510396,39.0992241
14440,2020 JEROME AVENUE,-73.94858789999999,40.5879503
14441,2650 EAST 26 STREET,-73.9435721,40.5879527
14442,2650 EAST 26,-73.9435721,40.5879527
14443,1110 BANNER AVENUE,-73.95864449999999,40.58345800000001
14444,2800 EAST 26TH STREET,-73.94301990000001,40.5845561
14445,3690 SHORE PARKWAY,-73.93920829999999,40.585175
14446,3130 EMMONS AVENUE,-73.93472469999999,40.5833472
14447,3100 EMMONS AVENUE,-115.1058359,36.1948301
14448,3040 OCEAN AVENUE,-73.9494567,40.5870495
14449,3040 OCEAN AVE,-73.9494567,40.5870495
14450,3560 SHORE PARKWAY,-73.9409177,40.5850643
14451,3390 GUIDER AVENUE,-73.9593986,40.582688
14452,3420 GUIDER AVE,-73.9589933,40.58276540000001
14453,100 NEPTUNE AVENUE,-73.95719799999999,40.58222689999999
14454,2910 AVENUE X,-73.941238,40.5934933
14455,2700 EMMONS AVENUE,-73.9414821,40.5837156
14456,3480 NOSTRAND AVENUE,-73.942067,40.5992123
14457,3480 NOSTRAND AVE,-73.942067,40.5992123
14458,3080 EMMONS AVENUE,-83.1008229,42.6349769
14459,2470 KNAPP STREET,-73.9330861,40.5928797
14460,2530 CONEY ISLAND AVENUE,-73.9612618,40.5950917
14461,130 30TH STREET,-118.4058422,33.8746037
14462,410 52ND STREET,-73.964928,40.754724
14463,430 52ND STREET,-74.01926,40.783981
14464,310 53RD STREET,-73.98542549999999,40.7643284
14465,320 21ST STREET,-77.0470959,38.8947869
14466,290 23RD ST,-122.9928071,44.04744609999999
14467,610 7 AVENUE,-88.6038516,42.2613069
14468,540 55TH ST,-74.012304,40.641463
14469,320320 23RD STREET,0.0,0.0
14470,230 34TH STREET,-118.4062146,33.8769117
14471,4600 6TH AVE,-104.9334782,39.7250023
14472,5300 4TH AVE,-74.0143961,40.64482479999999
14473,240 17TH STREET,-80.1997327,25.7914806
14474,310 20 STREET,-81.4000148,30.3524608
14475,230 24TH STREET,-122.483851,37.7851783
14476,410 20TH STREET,-74.00356500000001,40.7447329
14477,320 39TH STREET,-74.0078977,40.6534515
14478,320 37TH STREET,-73.99326429999999,40.7544504
14479,540 63RD STREET,-122.262392,37.8487
14480,840 4 AVENUE,-122.6474009,48.2953959
14481,470 BEDFORD AVENUE,-73.59909309999999,40.7041408
14482,60 MORTON STREET,-74.0060155,40.7307124
14483,90 CLYMER ST,-76.57787499999999,42.915354
14484,200 DIVISION AVENUE,-73.5257304,40.7593896
14485,230 LEE AVE,-122.4538886,37.7223178
14486,430 MARCY AVE,-73.9511175,40.7004505
14487,760 KENT AVENUE,-73.96040959999999,40.6987682
14488,420 FLUSHING AVENUE,-73.957678,40.698615
14489,410 FLUSHING AVE,-73.9582494,40.6986756
14490,210 WALLABOUT,-73.9543741,40.6999504
14491,550 FLUSHING AVE,-73.9519633,40.699146
14492,280 HEWES STREET,-73.95405699999999,40.705633
14493,80 LORIMER STREET,-73.9514614,40.7016764
14494,460 BEDFORD AVENUE,-73.9645326,40.708143
14495,360 FLUSHING AVENUE,-73.9602669,40.6980953
14496,560 BEDFORD AVENUE,-90.32773499999999,38.656877
14497,190 WITHERS STREET,-73.9439957,40.7173002
14498,360 GRAHAM AVENUE,-73.94413349999999,40.7150416
14499,40 DEVOE STREET,-73.9499798,40.7130763
14500,280 AINSLIE STREET,-73.9427903,40.7130837
14501,140 POWERS STREET,-73.9452242,40.7121364
14502,60 MAUJER STREET,-73.9482206,40.7103325
14503,210 JACKSON STREET,-74.0407759,40.7410679
14504,0 MASPETH AVENUE,-73.9331539,40.71761559999999
14505,20 SHARON STREET,-73.93816799999999,40.71506
14506,40 BUSHWICK PLACE,-73.93874900000002,40.7075269
14507,380 WALLABOUT STREET,-73.947754,40.70192
14508,100 DEVOE STREET,-73.9472612,40.7133465
14509,130 JACKSON ST,-73.9460059,40.71643539999999
14510,0 THROOP AVENUE,-73.942807,40.692358
14511,210 MIDDLETON STREET,-86.7667642,36.1572148
14512,370 WALLABOUT STREET,-73.9481222,40.7017361
14513,380 WALLABOUT,-73.947754,40.70192
14514,530 UNION AVENUE,-122.0399649,38.2475673
14515,600 METROPOLITAN AVENUE,-73.94890939999999,40.7139061
14516,90 MASPETH AVE.,-73.919642,40.722431
14517,40 MASPETH AVENUE,-73.9411628,40.71551100000001
14518,230 AINSLIE STREET,-73.9450634,40.7128666
14519,810 GRAND STREET,-73.94105669999999,40.7117461
14520,450 BUSHWICK AVENUE,-73.93730070000001,40.701967
14521,190 HARRISON AVENUE,-121.9421781,37.2898613
14522,510 STAGG STREET,-73.92763839999999,40.711968
14523,230 STAGG STREET,-73.1482255,41.17591820000001
14524,240 BOERUM STREET,-73.9380372,40.7062283
14525,20 POWERS STREET,-73.9504592,40.711626
14526,260 RANDOLPH STREET,-84.41273220000001,42.2320953
14527,310 MESEROLE STREET,-73.9358214,40.7086452
14528,220 NORTH 6TH STREET,-73.9564748,40.715957
14529,10 FILLMORE PLACE,-74.7411489,40.249056
14530,250 BEDFORD AVENUE,-73.96027459999999,40.7158504
14531,230 NORTH NINTH STREET,-75.1544583,39.9561755
14532,130 N. 11TH STREET,-73.9564362,40.7204611
14533,130 N 11TH STREET,-73.9564362,40.7204611
14534,210 N 11 STREET,-104.2619197,32.4233707
14535,30 N 7TH ST,-112.0651862,33.4488816
14536,20 NORTH 6TH ST,-75.1503275,39.951089
14537,0 NORTHSIDE PIER,-73.9640083,40.7194085
14538,80 NORTH 3RD,-73.96267379999999,40.7169734
14539,80 NORTH 3RD ST,-73.96267379999999,40.7169734
14540,80 N 3RD STREET,-73.96267379999999,40.7169734
14541,80 METROPOLITAN AVE,-73.963948,40.7168359
14542,80 METROPOLITAN,-73.963948,40.7168359
14543,50 METROPOLITAN AVE,-73.9649433,40.7176446
14544,60 NORTH 1ST,-73.96468270000001,40.7163997
14545,210 NORTH 11TH ST,-104.2619197,32.4233707
14546,210 NORTH 8TH STREET,-73.9555589,40.717117
14547,50 HAVEMEYER STREET,-73.9544871,40.7148548
14548,140 NORTH 1 STREET,-73.0972704,40.7472218
14549,170 BEDFORD AVENUE,-73.9575424,40.71822299999999
14550,160 WYTHE AVENUE,-73.9603513,40.7198032
14551,100 NORTH 12 STREET,-96.7038001,40.8139723
14552,280 NORTH 8TH STREET,-116.2020791,43.6169125
14553,280 NORTH 7TH STREET,-74.1718188,40.9323657
14554,20 NORTH 5TH STREET,-73.9632918,40.71923
14555,260 BERRY STREET,-73.9634085,40.7144325
14556,0 WYTHE AVENUE,-73.9657721,40.71286509999999
14557,240 SOUTH 3RD STREET,-73.9582771,40.7107199
14558,900 DRIGGS AVE,-73.9628068,40.7082567
14559,20 SOUTH 10 STREET,-121.8807822,37.3403616
14560,20 SOUTH 10TH STREET,-79.9889725,40.4299334
14561,30 SOUTH 10 STREET,-121.8803424,37.3402277
14562,30 SOUTH 10TH STREET,-94.63576700000002,39.099386
14563,40 SOUTH 10 STREET,-75.9184133,40.3339565
14564,40 SOUTH 10TH STREET,-75.9184133,40.3339565
14565,420 KENT AVENUE,-73.9686054,40.7099339
14566,420 KENT AVE,-73.96860389999999,40.7099351
14567,130 DIVISION AVENUE,-73.9628791,40.7075503
14568,270 SOUTH 1ST STREET,-73.95631379999999,40.7117504
14569,350 SOUTH THIRD STREET,-73.95350150000002,40.7089595
14570,140 DIVISION AVENUE,-73.47917819999999,40.65811009999999
14571,60 SOUTH 2ND STREET,-73.9656699,40.7142036
14572,540 16TH ST,-73.97644869999999,40.6583092
14573,230 SEELEY STREET,-73.97429799999999,40.655028
14574,1670 11TH AVENUE,-122.4677214,37.7570585
14575,140 MC DONALD AVENUE,-122.4106012,37.7066737
14576,1050 HART STREET,-73.9180363,40.7063145
14577,50 ST. NICHOLAS AVENUE,-73.9208609,40.70683289999999
14578,320 EAST 4TH STREET,-73.97947909999999,40.7218126
14579,180 AVENUE C,-73.9764649,40.7264367
14580,530 EAST 13TH STREET,-73.9795365,40.7289158
14581,300 EAST 4TH STREET,-73.9805466,40.7222634
14582,230 EAST 2ND STREET,-73.9822913,40.7217002
14583,640 EAST 11TH ST,-73.97791300000002,40.726557
14584,540 EAST 11 STREET,-73.9802491,40.727579
14585,110 AVENUE C,-73.97843979999999,40.6402271
14586,450 WEST 24,-74.0026584,40.7477246
14587,500 WEST 19 STREET,-74.0061188,40.7452416
14588,550 WEST 23 STREET,-74.005408,40.748281
14589,440 WEST 18,-95.4048768,29.8016136
14590,240 WEST 14TH STREET,-74.0018035,40.7391403
14591,240 WEST14TH STREET,-74.0018035,40.7391403
14592,240 WEST 14TH,-74.0018035,40.7391403
14593,260 WEST 25TH STREET,-73.996752,40.745978
14594,120 WEST 19TH,-85.3103447,35.0330737
14595,100 WEST 24 STREET,-73.9926674,40.7435967
14596,100 WEST 24 ST,-73.9926674,40.7435967
14597,110 WEST 17 STREET,-73.99631099999999,40.739416
14598,500 WEST 24TH,-74.00368759999999,40.7483593
14599,130 TENTH AVENUE,-74.0061188,40.7446548
14600,310 WEST 14TH STREET,-74.00344729999999,40.7399005
14601,50 FRANKLIN ST,-74.00259299999999,40.717182
14602,190 CANAL STREET,-71.82903660000001,41.39713589999999
14603,100 EAST BROADWAY,-73.9933004,40.7138473
14604,10 E BROADWAY,0.0,0.0
14605,20 MURRAY ST,-74.78175399999999,40.22825
14606,460 WEST 44 STREET,-73.99409059999999,40.7605496
14607,420 WEST 53 ST,-73.98887560000001,40.7657034
14608,500 W. 43RD ST.,-73.99554979999999,40.7602971
14609,510 WEST 47 STREET,-73.99372760000001,40.76286
14610,500 WEST 47,-73.9935493,40.7628452
14611,630 W. 42ND STREET,-73.99970929999999,40.76105
14612,440 WEST 44TH STREET,-73.99345939999999,40.760296
14613,550 10TH AVENUE,-73.995645,40.7585749
14614,430 WEST 55TH STREET,-73.9881363,40.7670643
14615,430 WEST 53RD STREET,-73.9892538,40.7658631
14616,710 9 AVENUE,-73.98945049999999,40.7624711
14617,0 EAST 3RD STREET,-77.4370704,37.5251413
14618,260 WEST 28TH ST,-73.99529059999999,40.7478893
14619,480 8 AVENUE,-73.993076,40.7522779
14620,50 WEST 33RD STREET,-73.9873646,40.7485764
14621,120 WEST 28TH STREET,-73.9917492,40.7463229
14622,60 WEST 35TH STREET,-73.98677409999999,40.7500432
14623,30 WEST 37TH STREET,-73.9848031,40.7508311
14624,340 WEST 39TH STREET,-73.9932417,40.7559792
14625,330 WEST 39TH STREET,-73.992897,40.7557877
14626,110 WEST 31ST STREET,-73.989936,40.747969
14627,10 WEST 34TH STREET,-73.9850761,40.7486458
14628,10 RECTOR STREET,-74.0133719,40.708151
14629,10 WILLIAM ST,151.229118,-33.8857681
14630,50 WALL ST,-74.0090428,40.7065665
14631,110 GREENWICH STREET,-74.0135557,40.7086761
14632,50 STONE STREET,-74.0103625,40.7042982
14633,120 WATER STREET,-74.007364,40.705498
14634,120 BROAD STREET,-71.3869473,41.8805763
14635,90 WALL STREET,-74.00742799999999,40.7052792
14636,10 WEST 19 STREET,-73.9922701,40.7392585
14637,20 WEST 20TH STREET,-73.9998422,40.7434215
14638,140 FIFTH AVE,-73.99165529999999,40.7390666
14639,280 PARK AVENU SOUTH,-73.9875483,40.7395698
14640,0 EAST 22ND ST,-95.8842591,36.13219369999999
14641,220 5,-120.6299768,35.1369308
14642,240 5TH AVENUE,-73.9877948,40.7445022
14643,30 WEST 24TH STREET,-73.9911523,40.7428027
14644,140 EAST 24 STREET,-73.98424220000001,40.7401608
14645,230 EAST 23RD STREET,-73.98187589999999,40.7380901
14646,100 EAST 16TH STREET,-73.9891782,40.7357281
14647,236230 EAST 15TH STREET,-73.9820766,40.7320349
14648,80 MACDOUGAL STREET,-74.001516,40.728416
14649,70 WEST WASHINGTON PLCE,-73.98984449999999,40.7020292
14650,110 WAVERLY PLACE,-73.9992785,40.732296
14651,20 5TH,-73.996455,40.7328802
14652,10 EAST 11TH STREET,-74.70871819999999,39.1058777
14653,30 WEST 11,-73.9872958,40.746463
14654,130 WEST 4,-74.0038781,40.7386008
14655,30 WEST 13TH STREET,-73.99597299999999,40.7357654
14656,110 UNIVERSITY PLACE,-73.9928307,40.734386
14657,60 3 AVENUE,-73.9661193,40.7621826
14658,650 BROADWAY,-73.9952843,40.7266714
14659,130 EAST 12TH STREET,-73.98860429999999,40.7318824
14660,30 COMMERCE STREET,-89.81354809999999,43.5873446
14661,0 GROVE COURT,-74.00588929999999,40.7321135
14662,40 BARROW,-74.00432839999999,40.73227840000001
14663,110 WEST 13 STREET,-73.9981422,40.7368163
14664,40 CHARLES STREET,-71.0702433,42.3571631
14665,240 WEST 12TH STREET,-74.0023085,40.7375132
14666,270 WEST 11 STREET,-74.0042739,40.7360426
14667,400 WEST STREET,-74.0097914,40.7335545
14668,130 WEST 11TH STREET,-73.9996802,40.7357603
14669,150 WEST 11,-74.0003229,40.7361024
14670,150 WEST 11TH,-74.0003229,40.7361024
14671,160 WEST 12TH,-74.0001581,40.7368274
14672,160 WEST 12,-74.0001581,40.7368274
14673,160 WEST 12TH STREE,-74.0001581,40.7368274
14674,160 WEST12TH STREET,-74.0001581,40.7368274
14675,150 WEST 12 STREET,-73.9997605,40.7365149
14676,150 WEST 12,-73.9997605,40.7365149
14677,170 W 12TH STREET,-74.000036,40.7367856
14678,300 W 12 STREET,-74.0043514,40.7372429
14679,340 WEST 13 STREET,-74.0049366,40.7397122
14680,300 WEST 14TH STREET,-74.0029053,40.7396825
14681,700 GREENWICH STREET,-74.0075614,40.7335302
14682,280 W. 137TH STREET,-73.9448914,40.8173163
14683,220 WEST 137 STREET,-73.943985,40.816859
14684,200 WEST 138 STREET,-73.9427558,40.8173171
14685,240 WEST 139 STREET,-73.9435939,40.8183905
14686,200 WEST 139 STREET,-73.9419386,40.81788660000001
14687,0 HAMILTON TERRACE,-73.9459048,40.8235979
14688,220 EDGECOMBE AVENUE,-73.9439683,40.8229701
14689,100 EDGECOMBE AVENUE,-73.9457982,40.81964869999999
14690,240 WEST 115TH ST,-73.9543803,40.802904
14691,150 WEST 126 STREET,-73.94682829999999,40.8089069
14692,150 WEST 126TH STREET,-118.2757077,33.9186208
14693,200 WEST 140TH STREET,-73.9419063,40.8184875
